imdb_id,bechdel_title,bechdel_submitter_id,bechdel_submitted_date,bechdel_dubious,bechdel_rating,bechdel_year,bechdel_site_id,bechdel_visible
0033028,"Sea Hawk, The",4759,2012-02-18 08:06:11,0,3,1940,3050,1
0033105,Strange Cargo,1478,2010-07-27 04:28:47,0,0,1940,1357,1
0033152,"Thief of Bagdad, The",1366,2010-07-23 00:54:48,0,0,1940,1265,1
0033436,Buck Privates,4444,2011-12-07 00:08:27,0,3,1941,2906,1
0033459,Cheers for Miss Bishop,3605,2011-06-26 23:01:16,0,3,1941,2446,1
0033467,Citizen Kane,1367,2010-07-23 00:55:07,0,1,1941,1266,1
0033533,"Devil and Miss Jones, The",2094,2010-10-23 04:56:36,0,3,1941,1682,1
0033563,Dumbo,1169,2010-07-09 04:38:02,0,2,1941,1117,1
0033627,49th Parallel,4369,2011-11-26 17:09:16,0,0,1941,2867,1
0033717,High Sierra,3531,2011-06-18 04:15:37,0,1,1941,2410,1
0033723,Hold That Ghost,4453,2011-12-07 06:39:18,0,3,1941,2910,1
0033727,Mr. Bug Goes to Town,2598,2011-01-29 22:50:45,0,1,1941,1941,1
0033802,Ladies In Retirement,12234,2015-06-18 02:13:11,0,1,1941,6318,1
0033804,"Lady Eve, The",1507,2010-07-27 05:46:42,0,2,1941,1386,1
0033836,"Little Foxes, The",1493,2010-07-27 05:24:36,0,2,1941,1372,1
0033870,"Maltese Falcon, The",1330,2010-07-22 23:02:26,0,1,1941,1230,1
0033874,"Man Who Came to Dinner, The",8033,2013-08-15 18:43:43,0,3,1942,4475,1
0033891,Meet John Doe,6169,2012-12-06 20:17:07,0,3,1941,3717,1
0033902,Men of Boys Town,3634,2011-06-29 19:07:06,0,1,1941,2468,1
0033928,Murder by Invitation,11809,2015-03-28 23:47:51,0,3,1941,6171,1
0034175,"Shanghai Gesture, The",1794,2010-08-28 02:03:02,0,3,1941,1512,1
0034240,Sullivan's Travels,7747,2013-07-17 14:29:15,0,3,1941,4359,1
0034248,Suspicion,14310,2016-12-15 13:15:54,0,3,1941,7329,1
0034328,Two-Faced Woman,1448,2010-07-26 02:18:20,0,2,1941,1331,1
0034398,"Wolf Man, The",3588,2011-06-23 04:08:50,0,2,1941,2436,1
0034492,Bambi,1168,2010-07-09 04:37:10,0,1,1942,1116,1
0034521,Black Dragons,5758,2012-09-04 18:52:08,0,0,1942,3518,1
0034583,Casablanca,1121,2010-07-04 14:24:27,0,1,1942,1076,1
0034587,Cat People,4077,2011-09-25 05:24:09,0,3,1942,2708,1
0034591,There Was a Father,6300,2012-12-30 17:52:27,0,0,1942,3789,1
0034613,"Corpse Vanishes, The",14995,2017-06-19 21:11:54,1,1,1942,7697,1
0034746,For Me and My Gal,2087,2010-10-23 04:07:32,1,3,1942,1675,1
0034882,I Married an Angel,2099,2010-10-23 05:33:12,0,3,1942,1686,1
0035015,"Magnificent Ambersons, The",1393,2010-07-23 11:27:12,0,2,1942,1289,1
0035017,La main du diable,14588,2017-03-01 14:47:31,0,1,1943,7475,1
0035019,"Major and the Minor, The",436,2010-02-15 05:42:01,0,3,1942,681,1
0035093,Mrs. Miniver,12415,2015-08-01 18:41:34,0,3,1942,6384,1
0035140,"Now, Voyager",446,2010-02-25 02:13:27,0,3,1942,689,1
0035279,Saboteur,11248,2014-11-22 17:38:29,0,1,1956,5938,1
0035317,Sherlock Holmes and the Secret Weapon,11088,2014-10-22 00:45:54,0,1,1942,5859,1
0035360,Son of Fury: The Story of Benjamin Blake,1510,2010-07-27 09:04:14,0,1,1942,1388,1
0035415,Tales of Manhattan,6534,2013-02-06 17:29:34,0,2,1942,3875,1
0035423,Kate & Leopold,2193,2010-11-06 08:59:50,0,2,2001,1739,1
0035446,To Be or Not to Be,9716,2014-03-19 21:55:23,0,0,1942,5303,1
0035567,Woman of the Year,8831,2013-11-24 18:52:15,0,3,1942,4870,1
0035753,Le Corbeau: The Raven,6566,2013-02-10 21:37:38,0,3,1943,3890,1
0035770,Cry 'Havoc',9540,2014-02-27 16:21:10,0,3,1943,5209,1
0035881,Fires Were Started,10342,2014-06-09 12:57:13,0,0,1943,5554,1
0035942,Girl Crazy,2104,2010-10-23 05:49:38,0,1,1943,1691,1
0035957,Guadalcanal Diary,2655,2011-02-05 06:22:33,0,0,1943,1988,1
0036027,I Walked with a Zombie,2619,2011-02-03 21:50:07,0,3,1943,1955,1
0036112,"Life and Death of Colonel Blimp, The",6432,2013-01-18 22:03:47,0,2,1943,3839,1
0036172,"More the Merrier, The",14447,2017-01-20 07:11:27,0,1,1943,7410,1
0036230,Old Acquaintance,1495,2010-07-27 05:27:41,0,3,1943,1374,1
0036244,"Ox-Bow Incident, The",12211,2015-06-13 10:52:08,0,1,1943,6310,1
0036323,Sahara,2654,2011-02-05 06:15:56,0,0,1943,1987,1
0036326,Saludos Amigos,14991,2017-06-19 14:37:17,0,0,1942,7696,1
0036342,Shadow of a Doubt,8330,2013-09-22 18:54:42,0,3,1943,4617,1
0036363,"Sky's the Limit, The",2623,2011-02-03 23:57:18,0,1,1943,1959,1
0036367,So Proudly We Hail!,12217,2015-06-15 20:57:51,0,3,1943,6315,1
0036400,Judo Saga (Sanshiro Sugata),8482,2013-10-15 16:37:12,0,0,1943,4699,1
0036418,Tender Comrade,3525,2011-06-17 11:33:32,0,3,1943,2407,1
0036506,Day of Wrath,6228,2012-12-16 20:24:54,0,3,1943,3753,1
0036515,Watch on the Rhine,1496,2010-07-27 05:30:09,0,3,1943,1375,1
0036613,Arsenic and Old Lace,17,2008-10-23 15:39:29,,3,1944,201,1
0036695,A Canterbury Tale,12716,2015-10-26 15:03:28,0,3,1944,6515,1
0036723,Cover Girl,4945,2012-03-21 02:41:12,0,3,1944,3134,1
0036775,Double Indemnity,1585,2010-08-01 13:06:26,0,3,1944,1416,1
0036868,"Best Years of Our Lives, The",6790,2013-03-15 12:54:55,0,2,1946,3982,1
0036891,Hail the Conquering Hero,2095,2010-10-23 05:01:11,0,2,1944,1683,1
0036914,Torment,2731,2011-02-15 14:19:25,0,0,1944,2045,1
0036940,I'll Be Seeing You,5241,2012-05-21 23:16:14,0,3,1944,3279,1
0036947,"Most Beautiful (Ichiban utsukushiku), The",8480,2013-10-15 15:46:44,0,3,1944,4698,1
0036969,Jane Eyre,13309,2016-03-18 01:26:22,1,3,1943,6781,1
0037008,Laura,4088,2011-09-26 23:31:34,0,3,1944,2715,1
0037017,Lifeboat,11366,2014-12-15 07:15:00,0,3,1944,5983,1
0037059,Meet Me in St. Louis,2088,2010-10-23 04:18:37,0,3,1944,1676,1
0037076,Minstrel Man,12505,2015-08-27 05:46:48,0,1,1944,6420,1
0037094,Mr. Skeffington,1497,2010-07-27 05:34:14,0,2,1944,1376,1
0037120,National Velvet,7356,2013-06-08 21:47:10,0,3,1944,4222,1
0037280,Since You Went Away,4987,2012-03-31 23:16:39,0,3,1944,3154,1
0037365,Thin Man Goes Home,13452,2016-04-24 19:04:42,0,2,1945,6848,1
0037382,To Have and Have Not,5168,2012-05-11 17:28:36,0,3,1944,3245,1
0037469,Window in the Window,3048,2011-04-10 19:15:42,0,1,1944,2181,1
0037508,Along Came Jones,2012,2010-10-04 06:55:04,0,0,1945,1639,1
0037514,Anchors Aweigh,11443,2015-01-04 19:12:23,0,0,1945,6017,1
0037558,Brief Encounter,1849,2010-09-07 15:05:19,0,3,1945,1544,1
0037635,Dead of Night,14077,2016-10-11 11:26:49,0,3,1945,7185,1
0037638,Detour,6823,2013-03-19 13:45:47,0,1,1945,3999,1
0037671,"Enchanted Cottage, The",3581,2011-06-22 16:11:45,0,3,1945,2434,1
0037674,Children of Paradise,9347,2014-02-02 22:30:17,0,2,1945,5129,1
0037800,I Know Where I'm Going,1300,2010-07-21 10:24:50,0,3,1945,1213,1
0037820,Isle of the Dead,2677,2011-02-07 07:06:17,0,3,1945,2004,1
0037843,Keep Your Powder Dry,10631,2014-08-04 07:13:47,0,3,1945,5677,1
0037884,"Lost Weekend, The",5880,2012-10-09 20:08:39,0,2,1945,3583,1
0037913,Mildred Pierce,602,2010-05-13 18:42:18,0,3,1945,794,1
0037954,"Objective, Burma!",5224,2012-05-19 04:19:31,0,0,1945,3271,1
0038017,"Red Dragon, The",13665,2016-06-22 06:46:42,0,1,1945,6945,1
0038057,Scarlet Street,9235,2014-01-16 15:06:55,0,3,1945,5081,1
0038109,Spellbound,7438,2013-06-20 16:55:58,0,3,1945,4252,1
0038166,"Three Caballeros, The",12235,2015-06-18 02:41:04,0,0,1944,6319,1
0038259,"Woman in Green, The",11075,2014-10-20 10:11:51,1,3,1945,5856,1
0038348,Beauty and the Beast,1369,2010-07-23 00:57:32,0,3,1946,1268,1
0038355,"Big Sleep, The",987,2010-06-24 05:28:23,0,1,1946,971,1
0038409,"Chase, The",10187,2014-05-23 04:59:50,0,1,1946,5497,1
0038453,"Dark Corner, The",11312,2014-12-04 01:16:54,0,1,1946,5961,1
0038461,Deception,1498,2010-07-27 05:35:28,0,0,1946,1377,1
0038474,Devotion,1502,2010-07-27 05:40:32,0,3,1946,1381,1
0038494,Dressed to Kill,6836,2013-03-21 10:06:38,0,3,1946,4002,1
0038499,Duel in the sun,8887,2013-12-02 16:53:47,0,2,1946,4900,1
0038559,Gilda,4257,2011-10-30 20:15:42,0,0,1946,2809,1
0038589,"Harvey Girls, The",590,2010-05-09 15:46:53,0,3,1946,786,1
0038650,It's a Wonderful Life,3124,2011-04-23 20:14:50,1,3,1946,2235,1
0038661,"Jolson Story, The",3997,2011-09-04 08:09:01,0,1,1946,2654,1
0038733,Stairway to Heaven,1331,2010-07-22 23:18:18,0,0,1946,1231,1
0038762,My Darling Clementine,6290,2012-12-29 16:33:23,0,1,1946,3783,1
0038787,Notorious,353,2009-12-28 23:21:50,0,2,1946,622,1
0038854,"Postman Always Rings Twice, The",1594,2010-08-01 21:51:50,0,1,1946,1424,1
0038890,"Rome, Open City",7915,2013-08-01 09:01:09,0,3,1945,4428,1
0038924,"Seventh Veil, The",1382,2010-07-23 01:16:10,0,3,1945,1280,1
0038969,Song of the South,10566,2014-07-22 21:06:00,0,2,1946,5646,1
0038990,"Strange Woman, The",4960,2012-03-25 04:51:58,0,3,1946,3145,1
0038991,"Stranger, The",14926,2017-05-30 13:32:21,0,3,1946,7671,1
0039017,Terror by Night,11106,2014-10-24 21:18:48,0,1,1946,5872,1
0039054,Two Sisters from Boston,2092,2010-10-23 04:37:32,0,3,1946,1680,1
0039192,Black Narcissus,1297,2010-07-20 22:51:50,0,3,1947,1211,1
0039236,Calendar Girl,10908,2014-09-25 21:49:16,0,2,1947,5779,1
0039286,Crossfire,7864,2013-07-28 20:15:57,0,2,1947,4411,1
0039349,"Egg and I, The",3287,2011-05-13 00:50:25,0,3,1947,2287,1
0039360,"Exile, The",1335,2010-07-22 23:26:30,0,1,1947,1235,1
0039420,"Ghost and Mrs. Muir, The",4749,2012-02-16 02:03:00,0,3,1947,3047,1
0039431,Good News,2091,2010-10-23 04:35:27,0,2,1947,1679,1
0039441,Gunfighters,4901,2012-03-12 22:09:11,0,2,1947,3112,1
0039650,Nada,14497,2017-02-07 14:20:20,0,3,1947,7432,1
0039677,Odd Man Out,1380,2010-07-23 01:12:38,0,2,1947,1278,1
0039689,Build My Gallows High,12808,2015-11-20 13:55:26,0,2,1947,6550,1
0039694,"Paradine Case, The",3361,2011-05-23 19:14:57,0,2,1947,2330,1
0039819,"Shocking Miss Pilgrim, The",2093,2010-10-23 04:51:25,0,3,1947,1681,1
0040098,Anna Karenina,1363,2010-07-23 00:51:15,0,2,1948,1262,1
0040183,Bonnie Prince Charlie,1336,2010-07-22 23:29:36,0,2,1948,1236,1
0040202,Call Northside 777,9327,2014-01-29 21:22:05,0,1,1948,5115,1
0040214,Casbah,3161,2011-04-30 20:03:33,0,1,1948,2256,1
0040221,Caught,2346,2010-12-11 12:33:12,0,3,1949,1841,1
0040242,Command Decision,1475,2010-07-27 04:21:33,0,0,1948,1354,1
0040308,Easter Parade,2089,2010-10-23 04:23:29,1,3,1948,1677,1
0040321,Enchantment,1342,2010-07-22 23:39:41,0,3,1948,1241,1
0040379,"Fuller Brush Man, The",3308,2011-05-17 05:17:05,0,1,1948,2300,1
0040416,Hamlet,1332,2010-07-22 23:20:14,0,1,1948,1232,1
0040458,I Remember Mama,7819,2013-07-24 23:09:34,0,3,1948,4390,1
0040491,Joan of Arc,12359,2015-07-20 20:44:53,0,3,1948,6363,1
0040522,Bicycle Thieves,12718,2015-10-26 15:39:47,0,2,1948,6517,1
0040613,Mr. Blandings Builds His Dream House,3602,2011-06-26 04:28:34,0,3,1948,2445,1
0040724,Red River,1434,2010-07-25 09:07:34,0,0,1948,1320,1
0040725,"Red Shoes, The",1329,2010-07-22 22:59:16,0,3,1948,1229,1
0040746,Rope,2726,2011-02-15 12:54:38,0,0,1948,2040,1
0040806,"Snake Pit, The",2837,2011-03-08 06:31:40,0,3,1948,2098,1
0040897,"Treasure of the Sierra Madre, The",5154,2012-05-08 22:10:22,0,0,1948,3239,1
0041088,Act of Violence,8971,2013-12-13 04:50:12,0,2,1948,4944,1
0041090,Adam's Rib,2161,2010-11-01 04:08:08,0,3,1949,1716,1
0041094,"Adventures of Ichabod and Mr. Toad, The",13864,2016-08-23 03:51:48,0,0,1949,7059,1
0041154,Late Spring,5805,2012-09-23 20:27:19,0,3,1949,3539,1
0041158,"Barkleys of Broadway, The",2096,2010-10-23 05:03:21,0,3,1949,1684,1
0041386,"Fountainhead, The",8209,2013-09-11 19:21:02,0,1,1949,4554,1
0041452,"Heiress, The",12347,2015-07-17 00:02:46,0,3,1949,6358,1
0041498,I Was a Male War Bride,13794,2016-08-02 16:44:40,0,2,1949,7018,1
0041546,Kind Hearts and Coronets,6844,2013-03-23 09:10:41,0,1,1949,4008,1
0041587,A Letter to Three Wives,6752,2013-03-10 22:44:10,0,3,1949,3967,1
0041594,Little Women,3121,2011-04-23 19:17:41,0,3,1949,2232,1
0041628,"Man on the Eiffel Tower, The",4338,2011-11-19 16:40:23,0,2,1949,2849,1
0041650,Mighty Joe Young,3993,2011-09-03 06:28:11,0,0,1949,2651,1
0041716,On the Town,2103,2010-10-23 05:48:26,0,3,1949,1690,1
0041719,Orpheus,5275,2012-05-29 10:18:13,0,2,1950,3295,1
0041746,Pinky,2190,2010-11-05 00:23:34,0,3,1949,1736,1
0041859,"Set-Up, The",2653,2011-02-05 06:06:50,0,0,1949,1986,1
0041959,"Third Man, The",341,2009-12-28 04:12:48,0,0,1949,611,1
0042004,Under Capricorn,14331,2016-12-20 17:56:41,0,3,1949,7341,1
0042192,All About Eve,4,2008-08-03 07:10:33,,3,1950,139,1
0042208,"Asphalt Jungle, The",2839,2011-03-08 06:52:00,0,1,1950,2099,1
0042276,Born Yesterday,6805,2013-03-17 20:24:34,0,3,1950,3990,1
0042332,Cinderella,1102,2010-07-04 03:53:13,0,3,1950,1057,1
0042369,D.O.A.,9805,2014-04-02 10:56:48,0,1,1950,5350,1
0042469,"Flying Saucer, The",6908,2013-04-05 22:27:10,0,1,1950,4031,1
0042546,Harvey,3895,2011-08-09 21:00:06,0,2,1950,2596,1
0042593,In a Lonely Place,7885,2013-07-29 21:24:47,0,2,1950,4417,1
0042619,Diary of a Country Priest,4629,2012-01-13 16:14:09,0,1,1951,2989,1
0042792,No Way Out,9581,2014-03-05 05:08:13,0,3,1950,5232,1
0042876,Rashomon,1540,2010-07-28 20:54:44,0,0,1950,1402,1
0042958,Scandal,14018,2016-09-26 05:59:24,0,3,1950,7144,1
0042994,Stage Fright,11957,2015-05-07 06:53:35,0,3,1950,6233,1
0043012,Summer Stock,2090,2010-10-23 04:30:02,0,3,1950,1678,1
0043014,Sunset Blvd.,338,2009-12-28 04:08:44,0,1,1950,608,1
0043265,"African Queen, The",1747,2010-08-21 16:48:08,0,0,1951,1491,1
0043274,Alice in Wonderland,1292,2010-07-20 08:37:38,0,3,1951,1207,1
0043278,An American in Paris,5447,2012-06-29 18:45:46,0,1,1951,3389,1
0043313,Early Summer,5113,2012-04-30 13:43:26,0,3,1951,3222,1
0043332,Bellissima,6392,2013-01-14 16:36:09,0,3,1951,3825,1
0043338,Ace In The Hole,756,2010-05-29 00:30:33,0,2,1951,871,1
0043390,Cause for Alarm!,10810,2014-09-12 19:40:54,0,3,1951,5739,1
0043456,"Day the Earth Stood Still, The",2538,2011-01-16 04:32:44,0,3,1951,1916,1
0043614,"Idiot, The",14035,2016-09-28 08:12:26,0,3,1951,7157,1
0043686,Forbidden Games,11337,2014-12-09 01:28:47,0,3,1952,5972,1
0043769,"Magic Box, The",1344,2010-07-23 00:03:32,0,2,1952,1243,1
0043871,Odette,8132,2013-08-29 04:12:31,0,3,1950,4521,1
0043949,Quo Vadis,9275,2014-01-21 02:29:02,1,3,1951,5092,1
0044030,Show Boat,4601,2012-01-07 22:36:00,0,3,1951,2977,1
0044079,Strangers on a Train,1586,2010-08-01 13:07:12,0,2,1951,1417,1
0044081,A Streetcar Named Desire,4487,2011-12-16 00:48:49,0,3,1951,2930,1
0044092,Surcos,14501,2017-02-08 16:04:29,0,3,1951,7435,1
0044100,Take Care of My Little Girl,8111,2013-08-27 04:36:58,0,3,1951,4510,1
0044121,"Thing from Another World, The",5273,2012-05-29 07:16:54,0,1,1951,3293,1
0044205,Westward the Women,12668,2015-10-18 13:41:56,0,3,1951,6498,1
0044391,"Bad and the Beautiful, The",14303,2016-12-12 22:26:11,1,2,1952,7323,1
0044419,"Big Sky, The",1693,2010-08-13 04:11:58,0,0,1952,1465,1
0044502,Clash by Night,5479,2012-07-07 17:38:50,0,3,1952,3403,1
0044706,High Noon,4073,2011-09-23 17:27:40,0,2,1952,2704,1
0044741,Ikiru,14042,2016-09-29 13:54:48,0,1,1952,7162,1
0044837,Limelight,13604,2016-06-05 10:40:21,0,1,1952,6917,1
0044855,Lovely to Look at,2102,2010-10-23 05:46:20,0,3,1952,1689,1
0045061,"Quiet Man, The",4119,2011-10-05 14:21:28,0,1,1952,2737,1
0045152,Singin' in the Rain,342,2009-12-28 04:13:45,0,3,1952,612,1
0045162,"Snows of Kilimanjaro, The",13659,2016-06-21 03:48:48,0,1,1952,6941,1
0045537,"Band Wagon, The",2106,2010-10-23 05:54:05,0,1,1953,1692,1
0045555,"Big Heat, The",8802,2013-11-18 21:28:26,0,3,1953,4854,1
0045591,Calamity Jane,3573,2011-06-22 06:49:52,0,3,1953,2427,1
0045659,"Cruel Sea, The",3797,2011-07-19 11:13:03,0,3,1953,2553,1
0045665,Comicos,14849,2017-05-18 07:42:36,0,3,1954,7610,1
0045758,Fear and Desire,9847,2014-04-05 16:32:33,0,0,1953,5366,1
0045793,From Here to Eternity,6985,2013-04-18 11:19:15,0,3,1953,4071,1
0045810,Gentlemen Prefer Blondes,3791,2011-07-18 06:27:42,0,3,1953,2547,1
0045826,Glen or Glenda,13341,2016-03-26 08:00:37,0,0,1953,6797,1
0045877,"Hitch-Hiker, The",7576,2013-07-02 19:40:45,0,0,1953,4301,1
0045891,How to Marry a Millionaire,8901,2013-12-03 18:41:35,0,3,1953,4909,1
0045897,I Confess,8328,2013-09-22 18:27:12,0,1,1953,4616,1
0045943,Julius Caesar,1374,2010-07-23 01:03:52,0,1,1953,1272,1
0046066,Mesa of Lost Women,6733,2013-03-08 04:53:12,0,1,1953,3958,1
0046076,Miss Sadie Thompson,4926,2012-03-17 02:05:24,0,3,1953,3124,1
0046085,Mogambo,1483,2010-07-27 04:39:18,0,2,1953,1362,1
0046183,Peter Pan,1170,2010-07-09 04:40:56,1,3,1953,1118,1
0046187,Pickup on South Street,10795,2014-09-10 04:23:05,0,3,1953,5736,1
0046250,Roman holiday,1862,2010-09-08 13:32:34,0,3,1953,1554,1
0046268,Le Salaire de la Peur,1631,2010-08-07 00:38:58,0,1,1953,1444,1
0046269,Salome,4927,2012-03-17 02:14:45,0,3,1953,3125,1
0046303,Shane,5288,2012-06-02 06:23:57,0,1,1953,3303,1
0046345,Summer with Monika,11396,2014-12-21 20:37:36,0,3,1953,5998,1
0046359,Stalag 17,2458,2010-12-31 22:43:05,0,0,1953,1883,1
0046438,Tokyo Story,2002,2010-10-04 04:48:49,0,3,1953,1630,1
0046451,Touchez pas au grisbi,405,2010-01-22 01:37:57,0,1,1954,657,1
0046478,Ugetsu,11338,2014-12-09 02:19:03,0,2,1953,5973,1
0046487,Mr. Hulot's Holiday,11246,2014-11-21 22:36:19,0,3,1953,5937,1
0046511,Journey to Italy,6718,2013-03-06 07:45:40,0,3,1954,3954,1
0046534,"War of the Worlds, The",3459,2011-06-06 08:35:38,0,1,1953,2375,1
0046672,20000 Leagues Under the Sea,2629,2011-02-04 03:00:34,0,0,1954,1965,1
0046731,Attila,9340,2014-02-01 16:31:09,0,2,1954,5124,1
0046750,Late Chrysanthemuns,8496,2013-10-18 12:26:18,0,3,1954,4710,1
0046876,Creature from the Black Lagoon,8851,2013-11-27 00:11:08,0,0,1954,4883,1
0046889,"Dam Busters, The",3796,2011-07-19 11:09:06,0,1,1955,2552,1
0046911,Diabolique,3384,2011-05-25 22:51:26,0,3,1955,2344,1
0046912,Dial M for Murder,5334,2012-06-10 23:57:01,0,0,1954,3337,1
0046963,Executive Suite,6641,2013-02-22 17:08:50,0,2,1954,3925,1
0046969,"Fast and the Furious, The",4996,2012-04-02 23:28:44,1,3,1955,3158,1
0047030,"Glenn Miller Story, The",6815,2013-03-18 22:03:09,0,2,1954,3993,1
0047034,Gojira,10228,2014-05-28 02:33:18,0,1,1954,5505,1
0047094,Hobson's Choice,3572,2011-06-22 06:29:43,0,3,1954,2426,1
0047136,Johnny Guitar,2111,2010-10-23 18:43:57,0,2,1954,1694,1
0047152,Knock on Wood,4136,2011-10-07 08:15:05,0,1,1954,2746,1
0047296,On the Waterfront,2308,2010-12-01 23:04:29,0,0,1954,1812,1
0047349,Phffft,316,2009-12-27 20:23:28,0,2,1954,586,1
0047396,Rear Window,2908,2011-03-21 09:57:12,1,3,1954,2132,1
0047437,Sabrina,3298,2011-05-14 17:02:52,0,1,1954,2294,1
0047443,Salt of the Earth,9823,2014-04-03 11:13:02,0,3,1954,5356,1
0047472,Seven Brides for Seven Brothers,1471,2010-07-27 00:17:31,0,3,1954,1351,1
0047478,Shichinin no samurai,5912,2012-10-16 02:18:09,0,0,1954,3600,1
0047522,A Star Is Born,6079,2012-11-15 14:37:28,0,1,1954,3674,1
0047573,Them!,2986,2011-03-31 23:50:24,0,1,1954,2158,1
0047577,This Island Earth,12603,2015-09-26 05:21:06,0,0,1955,6468,1
0047580,Three Coins in the Fountain,6942,2013-04-11 21:08:31,0,3,1954,4048,1
0047638,Uwasa no onna,14790,2017-04-17 21:03:45,0,3,1954,7580,1
0047673,White Christmas,1528,2010-07-28 00:54:09,0,3,1954,1391,1
0047677,"Wild One, The",14986,2017-06-18 04:37:58,0,1,1953,7693,1
0047834,Animal Farm,14340,2016-12-22 20:52:34,0,0,1954,7346,1
0047878,"Big Combo, The",5338,2012-06-11 18:15:43,0,2,1955,3339,1
0047898,Bride of the Monster,6987,2013-04-18 21:32:21,0,3,1955,4073,1
0047969,Daddy Long Legs,2108,2010-10-23 05:56:46,0,3,1955,1693,1
0048021,Rififi,5480,2012-07-08 01:30:16,0,1,1955,3404,1
0048124,"Glass Slipper, The",12632,2015-10-08 14:21:27,0,3,1955,6481,1
0048127,Godzilla Raids Again,11524,2015-01-19 00:28:39,0,2,1955,6055,1
0048140,Guys and Dolls,2869,2011-03-12 15:27:20,1,3,1955,2115,1
0048254,Killer's Kiss,9956,2014-04-17 03:15:56,0,1,1955,5403,1
0048280,Lady and the Tramp,1230,2010-07-13 18:57:31,0,2,1955,1170,1
0048281,"Ladykillers, The",2325,2010-12-05 13:34:22,1,3,1955,1827,1
0048356,Marty,7948,2013-08-04 18:32:54,0,3,1955,4442,1
0048401,My Sister Eileen,12910,2015-12-18 23:36:57,0,3,1955,6615,1
0048424,"Night of the Hunter, The",764,2010-05-29 03:09:38,0,3,1955,878,1
0048445,Oklahoma!,8580,2013-10-30 03:50:11,1,3,1955,4754,1
0048473,Pather Panchali,10136,2014-05-14 23:40:44,0,3,1955,5471,1
0048512,"Prisoner, The",14207,2016-11-15 08:59:20,0,0,1955,7262,1
0048545,Rebel Without a Cause,4481,2011-12-14 15:08:13,0,1,1955,2926,1
0048605,"Seven Year Itch, The",8877,2013-12-01 04:22:14,0,1,1955,4896,1
0048641,Sommarnattens leende (Smiles of a Summer Night),2187,2010-11-04 16:13:20,0,2,1955,1735,1
0048673,Summertime,9445,2014-02-14 09:13:27,0,3,1955,5165,1
0048696,Tarantula,7059,2013-04-27 18:57:39,0,0,1955,4108,1
0048728,To Catch a Thief,583,2010-05-03 14:43:56,0,3,1955,782,1
0048750,"Trouble with Harry, The",14361,2016-12-27 13:39:55,0,2,1955,7360,1
0048801,We're No Angels,6201,2012-12-10 01:31:31,0,3,1955,3739,1
0048956,Aparajito,10135,2014-05-14 23:39:42,0,3,1956,5470,1
0048960,Around the World in Eighty Days,6789,2013-03-15 08:02:10,0,0,1956,3981,1
0048977,"Bad Seed, The",1304,2010-07-22 13:30:43,0,3,1956,1216,1
0049010,Bigger Than Life,4438,2011-12-05 23:37:13,0,0,1956,2904,1
0049038,Bus Stop,8432,2013-10-06 21:35:04,0,3,1956,4670,1
0049043,Calle mayor [Main Street],14423,2017-01-13 13:52:16,1,3,1956,7394,1
0049096,"Court Jester, The",4108,2011-10-01 22:55:44,0,2,1956,2730,1
0049189,...And God Created Woman,5493,2012-07-09 17:28:25,0,3,1956,3409,1
0049223,Forbidden Planet,3315,2011-05-18 06:58:52,0,0,1956,2306,1
0049287,Gunslinger,3984,2011-09-01 09:17:53,0,3,1956,2647,1
0049314,High Society,12995,2015-12-28 18:02:25,0,3,1956,6641,1
0049363,Indestructible Man,7836,2013-07-26 03:01:43,0,1,1956,4402,1
0049366,Invasion of the Body Snatchers,4060,2011-09-21 00:37:08,0,3,1956,2698,1
0049369,"Iron Petticoat, The",1850,2010-09-07 15:28:26,0,1,1956,1545,1
0049406,"Killing, The",9993,2014-04-23 13:05:43,0,1,1956,5414,1
0049408,"King and I, The",1138,2010-07-04 23:05:49,0,2,1956,1092,1
0049470,"Man Who Knew Too Much, The",14522,2017-02-13 22:57:03,0,2,1956,7442,1
0049471,"Man Who Never Was, The",12206,2015-06-12 12:49:37,1,3,1956,6308,1
0049640,"Proud and Profane, The",7405,2013-06-15 06:38:28,0,3,1956,4245,1
0049730,"Searchers, The",40,2009-06-26 04:23:26,,3,1956,357,1
0049782,Rodan,11542,2015-01-26 00:57:11,0,1,1956,6064,1
0049787,"Spanish Gardener, The",1869,2010-09-09 08:54:19,0,2,1956,1559,1
0049833,"Ten Commandments, The",4815,2012-02-27 15:09:30,0,2,1956,3076,1
0049902,Un condamne a mort s'est echappe ou Le vent souffle ou il veut,10343,2014-06-09 13:02:02,0,0,1956,5555,1
0049934,War and Peace,4351,2011-11-21 20:10:05,0,3,1956,2861,1
0050083,12 Angry Men,17,2009-03-24 15:18:12,,0,1957,302,1
0050105,An Affair to Remember,5529,2012-07-17 04:42:36,0,2,1957,3429,1
0050116,Amanecer en Puerta Oscura,14460,2017-01-26 22:14:45,0,3,1957,7420,1
0050212,"Bridge on the River Kwai, The",4616,2012-01-11 03:32:06,0,1,1957,2981,1
0050251,"Mysterians, The",12947,2015-12-23 23:47:11,0,3,1957,6624,1
